percentile,interpolated_income,age_range,gender,selected_income_bracket
29,269.86631124995756,55-59 år,Män,False
30,275.34245645013414,55-59 år,Män,False
31,280.8186016503107,55-59 år,Män,False
32,286.2947468504873,55-59 år,Män,False
33,291.77089205066386,55-59 år,Män,False
34,297.24703725084044,55-59 år,Män,False
35,302.0495553056635,55-59 år,Män,False
36,306.17107953383766,55-59 år,Män,False
37,310.2926037620119,55-59 år,Män,False
38,314.41412799018605,55-59 år,Män,False
39,318.53565221836027,55-59 år,Män,False
40,322.65717644653444,55-59 år,Män,False
41,326.77870067470866,55-59 år,Män,False
42,330.9002249028828,55-59 år,Män,False
43,335.02174913105705,55-59 år,Män,False
44,339.1432733592312,55-59 år,Män,False
45,343.26479758740544,55-59 år,Män,False
46,347.38632181557966,55-59 år,Män,False
47,351.60214528173793,55-59 år,Män,False
48,355.98142566191444,55-59 år,Män,False
49,360.36070604209095,55-59 år,Män,False
50,364.73998642226746,55-59 år,Män,False
51,369.119266802444,55-59 år,Män,False
52,373.4985471826205,55-59 år,Män,False
53,377.877827562797,55-59 år,Män,False
54,382.2571079429735,55-59 år,Män,False
55,386.63638832315,55-59 år,Män,False
56,391.0156687033265,55-59 år,Män,False
57,395.39494908350304,55-59 år,Män,False
58,399.77422946367955,55-59 år,Män,False
59,405.1106990109596,55-59 år,Män,False
60,410.4991980753809,55-59 år,Män,False
61,415.8876971398022,55-59 år,Män,False
62,421.2761962042235,55-59 år,Män,False
63,426.6646952686447,55-59 år,Män,False
64,432.053194333066,55-59 år,Män,False
65,437.4416933974873,55-59 år,Män,False
66,442.8301924619086,55-59 år,Män,False
67,448.21869152632985,55-59 år,Män,False
68,454.26737291485495,55-59 år,Män,False
69,460.642066566527,55-59 år,Män,False
70,467.01676021819907,55-59 år,Män,False
71,473.39145386987116,55-59 år,Män,False
72,479.7661475215432,55-59 år,Män,False
73,486.1408411732153,55-59 år,Män,False
74,492.5155348248873,55-59 år,Män,False
75,498.8902284765594,55-59 år,Män,False
76,507.85422809293544,55-59 år,Män,False
77,517.3640169831348,55-59 år,Män,False
78,526.873805873334,55-59 år,Män,False
79,536.3835947635334,55-59 år,Män,False
80,545.8933836537327,55-59 år,Män,False
81,556.969952837365,55-59 år,Män,False
82,569.2373345504335,55-59 år,Män,False
83,581.5047162635021,55-59 år,Män,False
84,593.7720979765708,55-59 år,Män,False
85,607.8803970223324,55-59 år,Män,False
86,623.8870471464019,55-59 år,Män,False
87,639.8936972704714,55-59 år,Män,False
88,657.7403645833333,55-59 år,Män,False
89,678.7386718749999,55-59 år,Män,False
90,699.7369791666666,55-59 år,Män,False
91,727.4848118743528,55-59 år,Män,False
92,757.1098292570374,55-59 år,Män,False
93,794.3195662205815,55-59 år,Män,False
94,839.2328452483489,55-59 år,Män,False
95,894.7451193058565,55-59 år,Män,False
96,972.2245231607627,55-59 år,Män,False
97,1077.87803030303,55-59 år,Män,False
98,1246.476804123709,55-59 år,Män,False
99,1638.03629032258,55-59 år,Män,False
100,3000.0,55-59 år,Män,False
0,0.0,55-59 år,Samtliga,False
1,0.0,55-59 år,Samtliga,False
2,0.0,55-59 år,Samtliga,False
3,0.0,55-59 år,Samtliga,False
4,0.07131831131831129,55-59 år,Samtliga,False
5,0.6224294224294225,55-59 år,Samtliga,False
6,10.481698113207559,55-59 år,Samtliga,False
7,40.59264150943397,55-59 år,Samtliga,False
8,57.298480162293394,55-59 år,Samtliga,False
9,67.91326615451129,55-59 år,Samtliga,False
10,78.5280521467292,55-59 år,Samtliga,False
11,89.1428381389471,55-59 år,Samtliga,False
12,99.75762413116499,55-59 år,Samtliga,False
13,110.28688281275767,55-59 år,Samtliga,False
14,120.81414294666709,55-59 år,Samtliga,False
15,131.34140308057653,55-59 år,Samtliga,False
16,141.86866321448596,55-59 år,Samtliga,False
17,152.0129686590739,55-59 år,Samtliga,False
18,160.85759414747693,55-59 år,Samtliga,False
19,169.70221963587994,55-59 år,Samtliga,False
20,178.54684512428298,55-59 år,Samtliga,False
21,187.39147061268602,55-59 år,Samtliga,False
22,196.23609610108906,55-59 år,Samtliga,False
23,203.8330859448498,55-59 år,Samtliga,False
24,210.50580143415635,55-59 år,Samtliga,False
25,217.1785169234629,55-59 år,Samtliga,False
26,223.85123241276943,55-59 år,Samtliga,False
27,230.52394790207597,55-59 år,Samtliga,False
28,237.19666339138251,55-59 år,Samtliga,False
29,243.86937888068906,55-59 år,Samtliga,False
30,250.34890135766088,55-59 år,Samtliga,False
31,254.6435770126078,55-59 år,Samtliga,False
32,258.9382526675547,55-59 år,Samtliga,False
33,263.2329283225016,55-59 år,Samtliga,False
34,267.52760397744856,55-59 år,Samtliga,False
35,271.82227963239546,55-59 år,Samtliga,False
36,276.11695528734236,55-59 år,Samtliga,False
37,280.4116309422893,55-59 år,Samtliga,False
38,284.7063065972362,55-59 år,Samtliga,False
39,289.0009822521831,55-59 år,Samtliga,False
40,293.2956579071301,55-59 år,Samtliga,False
41,297.590333562077,55-59 år,Samtliga,False
42,301.69074802674453,55-59 år,Samtliga,False
43,305.54283231552773,55-59 år,Samtliga,False
44,309.394916604311,55-59 år,Samtliga,False
45,313.2470008930942,55-59 år,Samtliga,False
46,317.0990851818774,55-59 år,Samtliga,False
47,320.95116947066066,55-59 år,Samtliga,False
48,324.80325375944386,55-59 år,Samtliga,False
49,328.65533804822707,55-59 år,Samtliga,False
50,332.5074223370103,55-59 år,Samtliga,False
51,336.35950662579353,55-59 år,Samtliga,False
52,340.21159091457673,55-59 år,Samtliga,False
53,344.06367520335994,55-59 år,Samtliga,False
54,347.9157594921432,55-59 år,Samtliga,False
55,352.0982366675739,55-59 år,Samtliga,False
56,356.670238214608,55-59 år,Samtliga,False
57,361.2422397616421,55-59 år,Samtliga,False
58,365.8142413086763,55-59 år,Samtliga,False
59,370.3862428557104,55-59 år,Samtliga,False
60,374.9582444027445,55-59 år,Samtliga,False
61,379.5302459497787,55-59 år,Samtliga,False
62,384.1022474968128,55-59 år,Samtliga,False
63,388.67424904384694,55-59 år,Samtliga,False
64,393.2462505908811,55-59 år,Samtliga,False
65,397.81825213791524,55-59 år,Samtliga,False
66,403.0537488790879,55-59 år,Samtliga,False
67,408.89486301996595,55-59 år,Samtliga,False
68,414.735977160844,55-59 år,Samtliga,False
69,420.5770913017221,55-59 år,Samtliga,False
70,426.41820544260014,55-59 år,Samtliga,False
71,432.25931958347826,55-59 år,Samtliga,False
72,438.1004337243563,55-59 år,Samtliga,False
73,443.9415478652344,55-59 år,Samtliga,False
74,449.78266200611245,55-59 år,Samtliga,False
75,457.05350379874676,55-59 år,Samtliga,False
76,464.37959923795535,55-59 år,Samtliga,False
77,471.70569467716393,55-59 år,Samtliga,False
78,479.03179011637246,55-59 år,Samtliga,False
79,486.35788555558105,55-59 år,Samtliga,False
80,493.6839809947896,55-59 år,Samtliga,False
81,501.5228570439837,55-59 år,Samtliga,False
82,512.5681558639304,55-59 år,Samtliga,False
83,523.6134546838772,55-59 år,Samtliga,False
84,534.6587535038238,55-59 år,Samtliga,False
85,545.7040523237706,55-59 år,Samtliga,False
86,559.320716845878,55-59 år,Samtliga,False
87,574.5740501792114,55-59 år,Samtliga,False
88,589.8273835125448,55-59 år,Samtliga,False
89,606.91653113005,55-59 år,Samtliga,False
90,627.6813479929738,55-59 år,Samtliga,False
91,648.4461648558975,55-59 år,Samtliga,False
92,676.0237948356395,55-59 år,Samtliga,False
93,705.5361297144873,55-59 år,Samtliga,False
94,743.0377158970746,55-59 år,Samtliga,False
95,791.2571428571428,55-59 år,Samtliga,False
96,853.0533896200642,55-59 år,Samtliga,False
97,941.8533290447093,55-59 år,Samtliga,False
98,1079.5268935235988,55-59 år,Samtliga,False
99,1373.9521674140524,55-59 år,Samtliga,False
100,3000.0,55-59 år,Samtliga,False
0,0.0,60-64 år,Kvinnor,False
1,0.0,60-64 år,Kvinnor,False
2,0.0,60-64 år,Kvinnor,False
3,0.0,60-64 år,Kvinnor,False
4,0.24730628725245143,60-64 år,Kvinnor,False
5,0.7913478177273602,60-64 år,Kvinnor,False
6,15.48214842426297,60-64 år,Kvinnor,False
7,38.97392070484583,60-64 år,Kvinnor,False
8,53.756329430601426,60-64 år,Kvinnor,False
9,60.83518462924047,60-64 år,Kvinnor,False
10,67.91403982787952,60-64 år,Kvinnor,False
11,74.99289502651857,60-64 år,Kvinnor,False
12,82.07175022515761,60-64 år,Kvinnor,False
13,89.15060542379666,60-64 år,Kvinnor,False
14,96.22946062243571,60-64 år,Kvinnor,False
15,102.97918356312516,60-64 år,Kvinnor,False
16,109.35378931242678,60-64 år,Kvinnor,False
17,115.72839506172839,60-64 år,Kvinnor,False
18,122.10300081103,60-64 år,Kvinnor,False
19,128.47760656033162,60-64 år,Kvinnor,False
20,134.85221230963325,60-64 år,Kvinnor,False
21,141.22681805893484,60-64 år,Kvinnor,False
22,147.60142380823646,60-64 år,Kvinnor,False
23,153.54564448730312,60-64 år,Kvinnor,False
24,159.23023143683704,60-64 år,Kvinnor,False
25,164.91481838637094,60-64 år,Kvinnor,False
26,170.59940533590486,60-64 år,Kvinnor,False
27,176.28399228543876,60-64 år,Kvinnor,False
28,181.96857923497268,60-64 år,Kvinnor,False
29,187.65316618450657,60-64 år,Kvinnor,False
30,193.3377531340405,60-64 år,Kvinnor,False
31,199.02234008357442,60-64 år,Kvinnor,False
32,203.86786410010896,60-64 år,Kvinnor,False
33,208.53910918876085,60-64 år,Kvinnor,False
34,213.21035427741276,60-64 år,Kvinnor,False
35,217.88159936606465,60-64 år,Kvinnor,False
36,222.55284445471656,60-64 år,Kvinnor,False
37,227.22408954336845,60-64 år,Kvinnor,False
38,231.89533463202037,60-64 år,Kvinnor,False
39,236.56657972067225,60-64 år,Kvinnor,False
40,241.23782480932414,60-64 år,Kvinnor,False
41,245.90906989797605,60-64 år,Kvinnor,False
42,250.45572639821611,60-64 år,Kvinnor,False
43,254.1240957295097,60-64 år,Kvinnor,False
44,257.7924650608033,60-64 år,Kvinnor,False
45,261.4608343920969,60-64 år,Kvinnor,False
46,265.12920372339045,60-64 år,Kvinnor,False
47,268.79757305468405,60-64 år,Kvinnor,False
48,272.46594238597766,60-64 år,Kvinnor,False
49,276.13431171727126,60-64 år,Kvinnor,False
50,279.80268104856486,60-64 år,Kvinnor,False
51,283.4710503798584,60-64 år,Kvinnor,False
52,287.139419711152,60-64 år,Kvinnor,False
53,290.8077890424456,60-64 år,Kvinnor,False
54,294.4761583737392,60-64 år,Kvinnor,False
55,298.1445277050328,60-64 år,Kvinnor,False
56,301.9389351081531,60-64 år,Kvinnor,False
57,305.86234054353855,60-64 år,Kvinnor,False
58,309.785745978924,60-64 år,Kvinnor,False
59,313.7091514143095,60-64 år,Kvinnor,False
60,317.63255684969494,60-64 år,Kvinnor,False
61,321.5559622850804,60-64 år,Kvinnor,False
62,325.47936772046586,60-64 år,Kvinnor,False
63,329.4027731558513,60-64 år,Kvinnor,False
64,333.32617859123684,60-64 år,Kvinnor,False
65,337.2495840266223,60-64 år,Kvinnor,False
66,341.17298946200776,60-64 år,Kvinnor,False
67,345.0963948973932,60-64 år,Kvinnor,False
68,349.0198003327787,60-64 år,Kvinnor,False
69,353.89675429578494,60-64 år,Kvinnor,False
70,359.0912762520194,60-64 år,Kvinnor,False
71,364.28579820825377,60-64 år,Kvinnor,False
72,369.48032016448815,60-64 år,Kvinnor,False
73,374.67484212072253,60-64 år,Kvinnor,False
74,379.8693640769569,60-64 år,Kvinnor,False
75,385.06388603319135,60-64 år,Kvinnor,False
76,390.25840798942573,60-64 år,Kvinnor,False
77,395.4529299456601,60-64 år,Kvinnor,False
78,400.8747891655918,60-64 år,Kvinnor,False
79,407.89324337731915,60-64 år,Kvinnor,False
80,414.9116975890465,60-64 år,Kvinnor,False
81,421.93015180077384,60-64 år,Kvinnor,False
82,428.9486060125012,60-64 år,Kvinnor,False
83,435.9670602242286,60-64 år,Kvinnor,False
84,442.98551443595596,60-64 år,Kvinnor,False
85,450.0056365814134,60-64 år,Kvinnor,False
86,459.9737898964278,60-64 år,Kvinnor,False
87,469.9419432114422,60-64 år,Kvinnor,False
88,479.91009652645664,60-64 år,Kvinnor,False
89,489.8782498414711,60-64 år,Kvinnor,False
90,499.8464031564855,60-64 år,Kvinnor,False
91,516.5358499525165,60-64 år,Kvinnor,False
92,533.3304843304843,60-64 år,Kvinnor,False
93,550.1961295124675,60-64 år,Kvinnor,False
94,576.5225158168961,60-64 år,Kvinnor,False
95,604.1289104638618,60-64 år,Kvinnor,False
96,642.2837108953611,60-64 år,Kvinnor,False
97,699.1790849673203,60-64 år,Kvinnor,False
98,793.6857142857135,60-64 år,Kvinnor,False
99,967.9817850637538,60-64 år,Kvinnor,False
100,3000.0,60-64 år,Kvinnor,False
0,0.0,60-64 år,Män,False
1,0.0,60-64 år,Män,False
2,0.0,60-64 år,Män,False
3,0.0,60-64 år,Män,False
4,0.3848857644991215,60-64 år,Män,False
5,0.9396602226127712,60-64 år,Män,False
6,25.403619197482303,60-64 år,Män,False
7,50.96558636819245,60-64 år,Män,False
8,60.45773471433344,60-64 år,Män,False
9,69.94988306047443,60-64 år,Män,False
10,79.44203140661543,60-64 år,Män,False
11,88.93417975275642,60-64 år,Män,False
12,98.42632809889743,60-64 år,Män,False
13,107.99918995544755,60-64 år,Män,False
14,117.58809234507898,60-64 år,Män,False
15,127.1769947347104,60-64 år,Män,False
16,136.76589712434182,60-64 år,Män,False
17,146.35479951397326,60-64 år,Män,False
18,154.89302584051123,60-64 år,Män,False
19,162.78688524590163,60-64 år,Män,False
20,170.680744651292,60-64 år,Män,False
21,178.5746040566824,60-64 år,Män,False
22,186.46846346207278,60-64 år,Män,False
23,194.36232286746318,60-64 år,Män,False
24,202.01279064002776,60-64 år,Män,False
25,209.055079073918,60-64 år,Män,False
26,216.09736750780823,60-64 år,Män,False
27,223.13965594169846,60-64 år,Män,False
28,230.1819443755887,60-64 år,Män,False
29,237.22423280947893,60-64 år,Män,False
30,244.2665212433692,60-64 år,Män,False
31,250.93332390581912,60-64 år,Män,False
32,255.95524287633458,60-64 år,Män,False
33,260.97716184685004,60-64 år,Män,False
34,265.9990808173655,60-64 år,Män,False
35,271.0209997878809,60-64 år,Män,False
36,276.04291875839635,60-64 år,Män,False
37,281.0648377289118,60-64 år,Män,False
38,286.08675669942727,60-64 år,Män,False
39,291.1086756699427,60-64 år,Män,False
40,296.1305946404582,60-64 år,Män,False
41,300.9536625321788,60-64 år,Män,False
42,305.1091153756143,60-64 år,Män,False
43,309.26456821904986,60-64 år,Män,False
44,313.4200210624854,60-64 år,Män,False
45,317.5754739059209,60-64 år,Män,False
46,321.7309267493564,60-64 år,Män,False
47,325.88637959279197,60-64 år,Män,False
48,330.0418324362275,60-64 år,Män,False
49,334.197285279663,60-64 år,Män,False
50,338.3527381230985,60-64 år,Män,False
51,342.5081909665341,60-64 år,Män,False
52,346.6636438099696,60-64 år,Män,False
53,350.9129144794757,60-64 år,Män,False
54,355.5443252583874,60-64 år,Män,False
55,360.1757360372991,60-64 år,Män,False
56,364.8071468162108,60-64 år,Män,False
57,369.43855759512246,60-64 år,Män,False
58,374.06996837403415,60-64 år,Män,False
59,378.7013791529458,60-64 år,Män,False
60,383.33278993185746,60-64 år,Män,False
61,387.96420071076915,60-64 år,Män,False
62,392.59561148968083,60-64 år,Män,False
63,397.2270222685925,60-64 år,Män,False
64,402.27872391460784,60-64 år,Män,False
65,407.95754377548576,60-64 år,Män,False
66,413.6363636363637,60-64 år,Män,False
67,419.31518349724155,60-64 år,Män,False
68,424.99400335811947,60-64 år,Män,False
69,430.6728232189974,60-64 år,Män,False
70,436.3516430798753,60-64 år,Män,False
71,442.0304629407532,60-64 år,Män,False
72,447.7092828016311,60-64 år,Män,False
73,454.05832495331134,60-64 år,Män,False
74,460.8605085476225,60-64 år,Män,False
75,467.6626921419337,60-64 år,Män,False
76,474.46487573624484,60-64 år,Män,False
77,481.267059330556,60-64 år,Män,False
78,488.0692429248672,60-64 år,Män,False
79,494.8714265191783,60-64 år,Män,False
80,502.64812850431895,60-64 år,Män,False
81,513.4111228974087,60-64 år,Män,False
82,524.1741172904987,60-64 år,Män,False
83,534.9371116835885,60-64 år,Män,False
84,545.7001060766784,60-64 år,Män,False
85,558.7965350108282,60-64 år,Män,False
86,573.4453954831391,60-64 år,Män,False
87,588.0942559554501,60-64 år,Män,False
88,603.6664369400413,60-64 år,Män,False
89,623.2460372157133,60-64 år,Män,False
90,642.8256374913852,60-64 år,Män,False
91,666.7597765363129,60-64 år,Män,False
92,693.2122905027934,60-64 år,Män,False
93,726.7816383464367,60-64 år,Män,False
94,766.6446934739616,60-64 år,Män,False
95,817.4946466809423,60-64 år,Män,False
96,885.5454056958619,60-64 år,Män,False
97,978.5127055306427,60-64 år,Män,False
98,1122.19827586207,60-64 år,Män,False
99,1436.3970588235288,60-64 år,Män,False
100,3000.0,60-64 år,Män,False
0,0.0,60-64 år,Samtliga,False
1,0.0,60-64 år,Samtliga,False
2,0.0,60-64 år,Samtliga,False
3,0.0,60-64 år,Samtliga,False
4,0.31556287541174183,60-64 år,Samtliga,False
5,0.8649292772718467,60-64 år,Samtliga,False
6,20.073515383214993,60-64 år,Samtliga,False
7,45.36547241944291,60-64 år,Samtliga,False
8,56.625675946324854,60-64 år,Samtliga,False
9,64.73783296615261,60-64 år,Samtliga,False
10,72.84998998598037,60-64 år,Samtliga,False
11,80.96214700580813,60-64 år,Samtliga,False
12,89.07430402563591,60-64 år,Samtliga,False
13,97.18646104546366,60-64 år,Samtliga,False
14,105.00410722006055,60-64 år,Samtliga,False
15,112.66536964980546,60-64 år,Samtliga,False
16,120.32663207955038,60-64 år,Samtliga,False
17,127.9878945092953,60-64 år,Samtliga,False
18,135.6491569390402,60-64 år,Samtliga,False
19,143.31041936878512,60-64 år,Samtliga,False
20,150.8385607350232,60-64 år,Samtliga,False
21,157.45022503089803,60-64 år,Samtliga,False
22,164.06188932677284,60-64 år,Samtliga,False
23,170.67355362264766,60-64 år,Samtliga,False
24,177.28521791852248,60-64 år,Samtliga,False
25,183.8968822143973,60-64 år,Samtliga,False
26,190.5085465102721,60-64 år,Samtliga,False
27,197.12021080614693,60-64 år,Samtliga,False
28,203.17162788854094,60-64 år,Samtliga,False
29,208.790717031987,60-64 år,Samtliga,False
30,214.40980617543303,60-64 år,Samtliga,False
31,220.02889531887905,60-64 år,Samtliga,False
32,225.6479844623251,60-64 år,Samtliga,False
33,231.26707360577115,60-64 år,Samtliga,False
34,236.8861627492172,60-64 år,Samtliga,False
35,242.5052518926632,60-64 år,Samtliga,False
36,248.12434103610926,60-64 år,Samtliga,False
37,252.82539302649099,60-64 år,Samtliga,False
38,257.0664592464063,60-64 år,Samtliga,False
39,261.30752546632164,60-64 år,Samtliga,False
40,265.548591686237,60-64 år,Samtliga,False
41,269.7896579061523,60-64 år,Samtliga,False
42,274.03072412606764,60-64 år,Samtliga,False
43,278.271790345983,60-64 år,Samtliga,False
44,282.5128565658983,60-64 år,Samtliga,False
45,286.75392278581364,60-64 år,Samtliga,False
46,290.994989005729,60-64 år,Samtliga,False
47,295.2360552256443,60-64 år,Samtliga,False
48,299.47712144555965,60-64 år,Samtliga,False
49,303.53869369625875,60-64 år,Samtliga,False
50,307.5750242013553,60-64 år,Samtliga,False
51,311.6113547064518,60-64 år,Samtliga,False
52,315.6476852115483,60-64 år,Samtliga,False
53,319.6840157166448,60-64 år,Samtliga,False
54,323.72034622174135,60-64 år,Samtliga,False
55,327.7566767268379,60-64 år,Samtliga,False
56,331.7930072319344,60-64 år,Samtliga,False
57,335.8293377370309,60-64 år,Samtliga,False
58,339.8656682421274,60-64 år,Samtliga,False
59,343.90199874722396,60-64 år,Samtliga,False
60,347.9383292523205,60-64 år,Samtliga,False
61,352.39535807415336,60-64 år,Samtliga,False
62,357.2916227744487,60-64 år,Samtliga,False
63,362.18788747474395,60-64 år,Samtliga,False
64,367.08415217503926,60-64 år,Samtliga,False
65,371.9804168753346,60-64 år,Samtliga,False
66,376.87668157562985,60-64 år,Samtliga,False
67,381.77294627592516,60-64 år,Samtliga,False
68,386.6692109762204,60-64 år,Samtliga,False
69,391.56547567651575,60-64 år,Samtliga,False
70,396.46174037681106,60-64 år,Samtliga,False
71,401.7408571681572,60-64 år,Samtliga,False
72,408.0174887098202,60-64 år,Samtliga,False
73,414.29412025148315,60-64 år,Samtliga,False
74,420.57075179314614,60-64 år,Samtliga,False
75,426.84738333480914,60-64 år,Samtliga,False
76,433.12401487647213,60-64 år,Samtliga,False
77,439.4006464181351,60-64 år,Samtliga,False
78,445.6772779597981,60-64 år,Samtliga,False
79,452.5163074466872,60-64 år,Samtliga,False
80,460.59955525145403,60-64 år,Samtliga,False
81,468.6828030562208,60-64 år,Samtliga,False
82,476.7660508609876,60-64 år,Samtliga,False
83,484.84929866575436,60-64 år,Samtliga,False
84,492.9325464705212,60-64 år,Samtliga,False
85,501.64785866247337,60-64 år,Samtliga,False
86,514.7607991860142,60-64 år,Samtliga,False
87,527.873739709555,60-64 år,Samtliga,False
88,540.986680233096,60-64 år,Samtliga,False
89,555.8816269656957,60-64 år,Samtliga,False
90,574.6944462875722,60-64 år,Samtliga,False
91,593.5072656094486,60-64 år,Samtliga,False
92,616.9366049439022,60-64 år,Samtliga,False
93,642.7988689227402,60-64 år,Samtliga,False
94,676.6904109589041,60-64 år,Samtliga,False
95,718.6119985800494,60-64 år,Samtliga,False
96,774.8458313926409,60-64 år,Samtliga,False
97,852.6955547254389,60-64 år,Samtliga,False
98,975.7519872813982,60-64 år,Samtliga,False
99,1221.9337175792507,60-64 år,Samtliga,False
100,3000.0,60-64 år,Samtliga,False
0,0.0,Totalt 20-64 år,Kvinnor,False
1,0.0,Totalt 20-64 år,Kvinnor,False
2,0.0,Totalt 20-64 år,Kvinnor,False
3,0.0,Totalt 20-64 år,Kvinnor,False
4,0.0,Totalt 20-64 år,Kvinnor,False
5,0.0,Totalt 20-64 år,Kvinnor,False
6,0.1272345440062147,Totalt 20-64 år,Kvinnor,False
7,0.3138045675086736,Totalt 20-64 år,Kvinnor,False
8,0.5003745910111325,Totalt 20-64 år,Kvinnor,False
9,0.6869446145135913,Totalt 20-64 år,Kvinnor,False
10,0.8735146380160502,Totalt 20-64 år,Kvinnor,False
11,4.403345408054557,Totalt 20-64 år,Kvinnor,False
12,14.971137864905185,Totalt 20-64 år,Kvinnor,False
13,25.53893032175581,Totalt 20-64 år,Kvinnor,False
14,36.10672277860644,Totalt 20-64 år,Kvinnor,False
15,46.674515235457065,Totalt 20-64 år,Kvinnor,False
16,55.40205715302927,Totalt 20-64 år,Kvinnor,False
17,63.28460250440858,Totalt 20-64 år,Kvinnor,False
18,71.1671478557879,Totalt 20-64 år,Kvinnor,False
19,79.04969320716721,Totalt 20-64 år,Kvinnor,False
20,86.93223855854652,Totalt 20-64 år,Kvinnor,False
21,94.81478390992584,Totalt 20-64 år,Kvinnor,False
22,102.6206329989623,Totalt 20-64 år,Kvinnor,False
23,110.27904488066412,Totalt 20-64 år,Kvinnor,False
24,117.93745676236595,Totalt 20-64 år,Kvinnor,False
25,125.59586864406779,Totalt 20-64 år,Kvinnor,False
26,133.25428052576962,Totalt 20-64 år,Kvinnor,False
27,140.91269240747147,Totalt 20-64 år,Kvinnor,False
28,148.5711042891733,Totalt 20-64 år,Kvinnor,False
29,155.17859389321208,Totalt 20-64 år,Kvinnor,False
30,161.54502812573008,Totalt 20-64 år,Kvinnor,False
31,167.91146235824812,Totalt 20-64 år,Kvinnor,False
32,174.27789659076612,Totalt 20-64 år,Kvinnor,False
33,180.64433082328415,Totalt 20-64 år,Kvinnor,False
34,187.01076505580215,Totalt 20-64 år,Kvinnor,False
35,193.37719928832018,Totalt 20-64 år,Kvinnor,False
36,199.7436335208382,Totalt 20-64 år,Kvinnor,False
37,204.56381447139245,Totalt 20-64 år,Kvinnor,False
38,209.31911766186434,Totalt 20-64 år,Kvinnor,False
39,214.07442085233623,Totalt 20-64 år,Kvinnor,False
40,218.8297240428081,Totalt 20-64 år,Kvinnor,False
41,223.58502723327996,Totalt 20-64 år,Kvinnor,False
42,228.34033042375185,Totalt 20-64 år,Kvinnor,False
43,233.09563361422374,Totalt 20-64 år,Kvinnor,False
44,237.8509368046956,Totalt 20-64 år,Kvinnor,False
45,242.60623999516747,Totalt 20-64 år,Kvinnor,False
46,247.36154318563936,Totalt 20-64 år,Kvinnor,False
47,251.72714702298646,Totalt 20-64 år,Kvinnor,False
48,255.60702599838453,Totalt 20-64 år,Kvinnor,False
49,259.48690497378254,Totalt 20-64 år,Kvinnor,False
50,263.3667839491806,Totalt 20-64 år,Kvinnor,False
51,267.2466629245787,Totalt 20-64 år,Kvinnor,False
52,271.1265418999767,Totalt 20-64 år,Kvinnor,False
53,275.0064208753748,Totalt 20-64 år,Kvinnor,False
54,278.88629985077284,Totalt 20-64 år,Kvinnor,False
55,282.76617882617086,Totalt 20-64 år,Kvinnor,False
56,286.64605780156893,Totalt 20-64 år,Kvinnor,False
57,290.525936776967,Totalt 20-64 år,Kvinnor,False
58,294.405815752365,Totalt 20-64 år,Kvinnor,False
59,298.2856947277631,Totalt 20-64 år,Kvinnor,False
60,302.38758660246634,Totalt 20-64 år,Kvinnor,False
61,306.6652276946763,Totalt 20-64 år,Kvinnor,False
62,310.9428687868862,Totalt 20-64 år,Kvinnor,False
63,315.22050987909614,Totalt 20-64 år,Kvinnor,False
64,319.4981509713061,Totalt 20-64 år,Kvinnor,False
65,323.775792063516,Totalt 20-64 år,Kvinnor,False
66,328.0534331557259,Totalt 20-64 år,Kvinnor,False
67,332.3310742479358,Totalt 20-64 år,Kvinnor,False
68,336.60871534014575,Totalt 20-64 år,Kvinnor,False
69,340.8863564323557,Totalt 20-64 år,Kvinnor,False
70,345.1639975245656,Totalt 20-64 år,Kvinnor,False
71,349.44163861677555,Totalt 20-64 år,Kvinnor,False
72,354.9856544523804,Totalt 20-64 år,Kvinnor,False
73,360.71978633429774,Totalt 20-64 år,Kvinnor,False
74,366.4539182162151,Totalt 20-64 år,Kvinnor,False
75,372.1880500981324,Totalt 20-64 år,Kvinnor,False
76,377.92218198004974,Totalt 20-64 år,Kvinnor,False
77,383.6563138619671,Totalt 20-64 år,Kvinnor,False
78,389.3904457438844,Totalt 20-64 år,Kvinnor,False
79,395.12457762580175,Totalt 20-64 år,Kvinnor,False
80,401.2072182778082,Totalt 20-64 år,Kvinnor,False
81,409.2685577098125,Totalt 20-64 år,Kvinnor,False
82,417.3298971418169,Totalt 20-64 år,Kvinnor,False
83,425.3912365738213,Totalt 20-64 år,Kvinnor,False
84,433.4525760058257,Totalt 20-64 år,Kvinnor,False
85,441.51391543783,Totalt 20-64 år,Kvinnor,False
86,449.5752548698344,Totalt 20-64 år,Kvinnor,False
87,460.69261896796195,Totalt 20-64 år,Kvinnor,False
88,471.97995825965046,Totalt 20-64 år,Kvinnor,False
89,483.26729755133897,Totalt 20-64 år,Kvinnor,False
90,494.55463684302754,Totalt 20-64 år,Kvinnor,False
91,509.2530816689586,Totalt 20-64 år,Kvinnor,False
92,527.131051363252,Totalt 20-64 år,Kvinnor,False
93,545.0090210575455,Totalt 20-64 år,Kvinnor,False
94,569.9451289761967,Totalt 20-64 år,Kvinnor,False
95,597.6147702642012,Totalt 20-64 år,Kvinnor,False
96,637.7680550694203,Totalt 20-64 år,Kvinnor,False
97,692.2832075951513,Totalt 20-64 år,Kvinnor,False
98,779.2744135297326,Totalt 20-64 år,Kvinnor,False
99,945.3405259608907,Totalt 20-64 år,Kvinnor,False
100,3000.0,Totalt 20-64 år,Kvinnor,False
0,0.0,Totalt 20-64 år,Män,False
1,0.0,Totalt 20-64 år,Män,False
